Vehicle_ID,execution_target,latency_ms,energy_J,workload,workload_scaled,resource_utilization_pct,Vehicle_Type,Vehicle_Priority,fog_node,Slice_Type,offline_mode,Task_ID,task_size,requested_bandwidth_mbps,allocated_bandwidth_mbps,offload_success,handover_latency_ms,queue_length,AI_Optimization_Score,reward,execution_target_offline,latency_ms_offline,queue_length_offline,task_success_offline,chosen_target,cost_vehicle,cost_fog,cost_cloud,chosen_cost,alpha,beta,gamma,is_offline,eff_latency_ms,eff_energy_J
V040,vehicle,69.2,0.1846,2794934,2.794934,87.06,Truck,0,N53,mMTC,0,T458,1198,244,214,1,11.44426791,2.3246,0.867945904,0.805797967,vehicle,69.2,2.3246,1,vehicle,28.114740293187666,28.94859638345755,29.69512129506235,28.114740293187666,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,64.35600000000001,0.160602
V590,vehicle,71.38,0.2203,1992528,1.992528,86.19,Truck,0,N416,eMBB,0,T2955,6576,297,219,1,13.15079437,1.7243,0.888971897,0.821039449,vehicle,71.38,1.7243,1,vehicle,28.62830247170421,30.10618977562559,31.17376478803372,28.62830247170421,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,66.3834,0.191661
V308,fog,61.85,0.2214,8036820,8.03682,87.83,SUV,0,N106,URLLC,0,T1840,3690,56,56,1,11.69521436,2.6763,0.811727444,0.762456319,fog,61.85,2.6763,1,cloud,27.288911183824304,24.530527079421837,23.510962176566625,23.510962176566625,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,66.1795,0.250182
V680,fog,69.2,0.2333,4841937,4.841937,83.79,Truck,1,N96,mMTC,1,T5866,7797,198,70,1,16.17862056,2.4635,0.941482003,0.759212294,fog,80.252991039474,3.6834868879117386,1,fog,26.313106327135806,25.684194565341294,25.693553166350824,25.684194565341294,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,69.2,0.2333
V067,fog,58.0,0.1833,16383711,16.383711,84.44,Truck,1,N476,URLLC,0,T8501,7437,219,100,1,14.73978876,1.5566,0.887780764,0.744643782,fog,58.0,1.5566,1,cloud,27.173389068399022,19.983842281966396,18.027933405896682,18.027933405896682,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.20712899999999998
V276,fog,72.0,0.2042,21282534,21.282534,87.83,Truck,0,N176,eMBB,0,T9560,7137,150,150,1,12.98538815,1.9836,0.718718115,0.677342126,fog,72.0,1.9836,1,cloud,41.82190041304397,27.400136484937747,24.718211681241804,24.718211681241804,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.23074599999999998
V068,vehicle,68.39,0.2145,4228768,4.228768,87.83,Sedan,1,N39,URLLC,0,T1278,1648,55,55,1,11.3813501,2.5842,0.780714049,0.779939754,vehicle,68.39,2.5842,1,fog,25.750427718722545,25.5388385943837,25.745479442959226,25.5388385943837,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,68.39,0.2145
V319,fog,72.0,0.2051,12295128,12.295128,86.09,Truck,0,N168,URLLC,0,T1146,3363,265,191,1,12.86589393,2.6695,0.831455806,0.695521648,fog,72.0,2.6695,1,cloud,33.6341048246151,27.33659942577037,24.664067883805487,24.664067883805487,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.231763
V549,cloud,60.76,0.221,17032950,17.03295,84.13,Truck,1,N42,eMBB,0,T10108,4185,140,57,1,12.95109993,2.0485,0.710501644,0.664946289,cloud,60.76,2.0485,1,cloud,28.980884789805728,20.94124703304391,18.891621578487097,18.891621578487097,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,65.0132,0.24972999999999998
V999,cloud,72.0,0.1966,37086252,37.086252,85.21,Truck,1,N367,URLLC,1,T9288,7581,231,134,1,15.37763707,2.2384,0.909795988,0.613264553,fog,85.00387251172958,3.201990962878301,1,fog,53.316713760509714,26.557048603493865,22.4640792782185,26.557048603493865,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,72.0,0.1966
V715,cloud,72.0,0.2333,35063792,35.063792,83.26,Sedan,0,N104,URLLC,0,T8444,7583,172,46,1,14.82534483,1.6576,0.908628102,0.581778201,cloud,72.0,1.6576,1,cloud,56.72837417052908,28.710356030101483,24.806288869928423,24.806288869928423,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.263629
V754,vehicle,68.39,0.1925,210224,0.210224,87.62,Sedan,0,N333,eMBB,1,T9784,1877,91,88,1,16.32327646,2.73,0.833903704,0.971663828,vehicle,84.66533884097029,3.6181509945950463,0,vehicle,26.62324835993252,29.352089736536925,31.0072995317408,26.62324835993252,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,63.602700000000006,0.167475
V328,cloud,72.0,0.2019,16973303,16.973303,86.6,SUV,1,N204,eMBB,0,T9957,3869,177,142,1,13.83328955,1.7417,0.87955734,0.65880401,cloud,72.0,1.7417,1,cloud,33.64386725142108,24.77949994186603,22.35534092447998,22.35534092447998,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,77.04,0.22814699999999996
V383,vehicle,69.47,0.2138,5417280,5.41728,86.59,Sedan,1,N8,mMTC,0,T10091,3564,237,190,1,11.71756548,2.6669,0.953636114,0.820004179,vehicle,69.47,2.6669,1,cloud,26.648859514998318,25.62683013058314,25.44810916246639,25.44810916246639,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,74.33290000000001,0.24159399999999998
V452,cloud,72.0,0.224,39146136,39.146136,87.83,SUV,0,N463,eMBB,1,T3205,9767,157,157,1,15.27946872,2.2856,0.953422147,0.560450855,fog,82.94053673915239,3.0316360693213418,1,fog,61.13995998987411,29.981823101558003,24.829408508043173,29.981823101558003,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,72.0,0.224
V523,fog,72.0,0.2227,18927372,18.927372,84.36,Motorcycle,0,N282,URLLC,1,T6815,7946,214,95,0,15.56471029,2.2311,0.969085607,0.692980859,fog,82.94709458047927,3.1710059619224924,1,fog,39.279780565852754,27.386870186730487,24.707051229719465,27.386870186730487,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,72.0,0.2227
V219,cloud,64.3,0.2324,3017740,3.01774,86.4,Sedan,0,N396,eMBB,0,T4554,605,166,128,0,14.36766319,2.1074,0.756808882,0.661590271,cloud,64.3,2.1074,1,vehicle,26.232321200710828,26.852827485068474,27.472220420549206,26.232321200710828,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,59.799,0.202188
V788,cloud,65.12,0.2266,30624868,30.624868,86.55,Motorcycle,1,N43,URLLC,1,T6378,8119,117,93,1,15.62580308,1.7404,0.840007408,0.585128455,fog,78.83591219153602,2.213150323348546,1,fog,44.11191517971142,22.520691666604204,20.31254202105066,22.520691666604204,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,65.12,0.2266
V437,vehicle,68.39,0.2037,5638920,5.63892,84.67,SUV,0,N435,mMTC,0,T5573,2740,241,119,1,13.96277358,1.67,0.8640167,0.772833949,vehicle,68.39,1.67,1,cloud,29.07382075876341,27.79878281952102,27.525789182412872,27.525789182412872,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,73.1773,0.23018099999999997
V765,cloud,63.21,0.2375,30372166,30.372166,83.01,SUV,1,N110,mMTC,0,T1179,6358,224,51,1,14.13639698,1.7272,0.71245806,0.592542033,cloud,63.21,1.7272,1,cloud,43.0647941432944,21.86870078797343,19.724241905334498,19.724241905334498,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,67.63470000000001,0.268375
V089,cloud,61.85,0.24,16159560,16.15956,84.11,Motorcycle,1,N475,eMBB,0,T5033,9330,208,84,1,13.56524611,1.6829,0.902155969,0.624574338,cloud,61.85,1.6829,1,cloud,28.59082061340496,21.313140788306576,19.227465769254792,19.227465769254792,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,66.1795,0.27119999999999994
V064,fog,58.0,0.1827,17807608,17.807608,87.41,Truck,1,N210,mMTC,0,T1794,5213,235,219,1,11.15251476,2.4547,0.926845542,0.70541213,fog,58.0,2.4547,1,cloud,28.566059632956456,19.992822960751244,18.035580964925977,18.035580964925977,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.206451
V827,fog,61.58,0.1948,16547936,16.547936,87.83,Sedan,0,N237,URLLC,0,T4454,6404,199,199,1,11.64734856,1.8959,0.76677058,0.701510746,fog,61.58,1.8959,1,cloud,31.857211811198308,23.426733726278965,21.134283086093017,21.134283086093017,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,65.8906,0.220124
V717,vehicle,58.0,0.2312,3647010,3.64701,84.69,Truck,0,N356,URLLC,0,T4830,7151,211,105,1,11.18857511,1.5155,0.895870101,0.794361854,vehicle,58.0,1.5155,1,vehicle,23.91064376968536,24.076225408406785,24.445168649274468,23.91064376968536,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,53.940000000000005,0.201144
V352,vehicle,58.31,0.2375,1122888,1.122888,84.95,Sedan,1,N319,mMTC,0,T674,3068,178,96,1,14.81846247,2.7013,0.8488991,0.862098632,vehicle,58.31,2.7013,1,vehicle,20.88927794570822,22.47836694635384,23.506755480854515,20.88927794570822,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,54.228300000000004,0.206625
V937,fog,62.12,0.1833,17513871,17.513871,87.83,Sedan,0,N49,URLLC,0,T2725,9411,145,145,1,12.88613589,2.5902,0.824537634,0.743782465,fog,62.12,2.5902,1,cloud,33.149949976572394,23.635535756150322,21.322380151025243,21.322380151025243,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,66.4684,0.20712899999999998
V257,vehicle,60.22,0.24,742698,0.742698,87.04,Motorcycle,0,N115,URLLC,0,T5423,2178,228,199,1,14.05142415,2.6474,0.847911263,0.89187315,vehicle,60.22,2.6474,1,vehicle,23.6681717741939,25.726910805794876,27.01866090129067,23.6681717741939,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,56.0046,0.20879999999999999
V636,cloud,65.12,0.1894,25856184,25.856184,83.0,Motorcycle,1,N155,mMTC,1,T8575,8483,291,57,1,16.44539884,2.7348,0.854833417,0.670972084,fog,76.04926484661165,3.372397381377521,1,fog,39.43571076569429,22.480756670372916,20.278107941470424,22.480756670372916,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,65.12,0.1894
V645,cloud,71.38,0.2333,27975700,27.9757,87.83,Truck,0,N137,URLLC,0,T10639,7561,96,96,1,12.49575337,1.6665,0.743509797,0.615901176,cloud,71.38,1.6665,1,cloud,48.776752688928276,27.218648752445166,24.552017004924863,24.552017004924863,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,76.3766,0.263629
V555,fog,72.0,0.2259,18682200,18.6822,86.52,Motorcycle,0,N167,URLLC,0,T7710,9630,62,49,1,13.46229754,1.9559,0.986638723,0.689082978,fog,72.0,1.9559,1,cloud,39.01543598499529,27.385725220721238,24.70610066957402,24.70610066957402,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.25526699999999997
V960,cloud,71.38,0.2221,40317582,40.317582,87.54,SUV,1,N321,mMTC,1,T7075,9462,149,142,0,15.53330683,2.4269,0.984915225,0.589182935,fog,80.92284383921839,3.17046975431352,1,fog,56.22471428521457,27.263254743540088,22.29616389390343,27.263254743540088,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,71.38,0.2221
V169,fog,72.0,0.1906,11036608,11.036608,86.09,Motorcycle,0,N199,URLLC,0,T2222,3904,291,210,1,12.37278899,2.3459,0.840969088,0.743000577,fog,72.0,2.3459,1,cloud,33.168811218665056,27.62413665377952,25.313825797310137,25.313825797310137,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.21537799999999996
V918,fog,72.0,0.1992,11545083,11.545083,87.17,Truck,0,N474,URLLC,0,T6274,4631,142,127,1,11.46187946,1.6405,0.948227734,0.74495675,fog,72.0,1.6405,1,cloud,33.413057901161594,27.471473693123095,24.97015862854596,24.97015862854596,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.22509599999999996
V529,vehicle,72.0,0.2081,2365040,2.36504,87.83,SUV,1,N71,mMTC,0,T8493,6392,120,120,1,12.73850872,2.5018,0.777015383,0.833122747,vehicle,72.0,2.5018,1,vehicle,26.302489433580973,27.390350959956876,28.239029741963876,26.302489433580973,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,66.96000000000001,0.181047
V824,cloud,58.0,0.2121,23365463,23.365463,86.67,Sedan,1,N500,mMTC,0,T10886,6919,275,224,1,11.96732772,1.7323,0.987638511,0.662958551,cloud,58.0,1.7323,1,cloud,34.01182407470797,20.035857814562643,18.0725733971516,18.0725733971516,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.239673
V986,vehicle,67.3,0.2248,4064936,4.064936,87.49,Sedan,1,N7,eMBB,1,T4890,3572,184,174,1,16.57818591,1.7315,0.907286742,0.80064997,vehicle,78.59737691535955,2.227006294214713,1,fog,25.27839738080291,25.177878576654706,25.433099050078287,25.177878576654706,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,67.3,0.2248
V817,fog,69.2,0.1895,4247154,4.247154,85.04,Sedan,1,N200,eMBB,1,T1624,971,293,162,1,15.84872228,2.139,0.837957844,0.692445442,fog,77.58209587154234,2.7569409208966085,1,fog,26.055039655380863,25.828599743897374,26.031720627381926,25.828599743897374,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,69.2,0.1895
V087,fog,58.0,0.2253,11341805,11.341805,87.83,Truck,1,N336,eMBB,0,T10589,7849,143,143,0,14.80042254,2.2118,0.87285053,0.729880825,fog,58.0,2.2118,1,cloud,24.33731447157524,20.111374302255644,18.33910313387638,18.33910313387638,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.25458899999999995
V433,cloud,69.47,0.2248,38504232,38.504232,84.74,Motorcycle,1,N67,mMTC,1,T884,9672,105,53,1,16.22876354,2.1951,0.973494779,0.593678265,fog,78.25504059288811,2.787957712298897,1,fog,53.64843745992878,26.099141414287793,21.697488782559812,26.099141414287793,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,69.47,0.2248
V185,fog,59.68,0.24,12528144,12.528144,83.0,Motorcycle,0,N493,eMBB,1,T5262,4338,291,44,1,15.82203246,1.5593,0.937705335,0.685249344,fog,70.10938830156383,1.8908507731799935,1,fog,27.91743748878098,22.68853486019377,20.46949316733022,22.68853486019377,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,59.68,0.24
V979,cloud,72.0,0.24,32880128,32.880128,87.83,Sedan,0,N138,eMBB,0,T1618,6896,193,193,1,12.11942035,2.582,0.995805073,0.573578773,cloud,72.0,2.582,1,cloud,54.3689895528502,28.030562277771377,24.79420812371988,24.79420812371988,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.27119999999999994
V535,fog,62.4,0.1898,13132728,13.132728,83.0,Sedan,1,N242,URLLC,1,T2493,3303,286,53,1,16.35535399,1.7859,0.747612405,0.690086491,fog,72.56114220736258,2.152656318012121,0,fog,26.417070768692607,21.46917639227934,19.369341373290023,21.46917639227934,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,62.4,0.1898
V295,cloud,64.3,0.24,19616256,19.616256,87.83,Truck,0,N455,URLLC,0,T8331,4224,221,221,1,14.23605345,1.6088,0.770692839,0.605719942,cloud,64.3,1.6088,1,cloud,36.44922927484868,24.484844446367337,22.08797567946977,22.08797567946977,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,68.801,0.27119999999999994
V893,vehicle,72.0,0.2004,3976016,3.976016,84.36,Sedan,0,N213,eMBB,1,T6927,1804,115,51,1,15.84464093,2.5967,0.762152236,0.801378153,vehicle,89.08033573153548,3.885485618828266,1,fog,29.81338045011244,29.763901619033327,30.098993437799855,29.763901619033327,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,72.0,0.2004
V426,vehicle,58.0,0.1855,5110350,5.11035,86.75,Motorcycle,1,N181,URLLC,1,T1502,2355,261,216,1,16.3765478,2.6838,0.721987701,0.801306597,vehicle,66.95282692231471,3.564977260896093,1,fog,22.1511499252742,21.471046314181667,21.40528535599191,21.471046314181667,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,58.0,0.1855
V714,vehicle,72.0,0.1919,1319328,1.319328,87.83,Sedan,0,N254,mMTC,0,T7865,1018,70,70,1,12.90802085,2.5621,0.878792268,0.882841739,vehicle,72.0,2.5621,1,vehicle,28.551825467960647,30.564494824389577,31.892720780127142,28.551825467960647,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,66.96000000000001,0.166953
V261,fog,72.0,0.1952,14957211,14.957211,84.76,Truck,1,N101,eMBB,0,T6166,8691,224,114,1,11.66031155,2.4936,0.973631768,0.73828795,fog,72.0,2.4936,1,cloud,31.669659107002314,24.764886052845274,22.34281411971391,22.34281411971391,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,77.04,0.220576
V238,fog,58.0,0.2005,19465283,19.465283,87.83,Sedan,1,N351,mMTC,0,T2019,7421,90,90,1,12.36761098,2.2929,0.723817593,0.702591475,fog,58.0,2.2929,1,cloud,30.193089495908552,20.00792915743228,18.048646278655752,18.048646278655752,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.226565
V560,vehicle,62.67,0.1858,7630085,7.630085,87.83,Truck,0,N87,eMBB,0,T8447,8945,124,124,1,13.56264673,2.157,0.829782516,0.801638395,vehicle,62.67,2.157,1,cloud,27.472513964408392,24.954369400317436,24.054487330174467,24.054487330174467,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,67.0569,0.20995399999999997
V584,fog,58.0,0.2023,9701445,9.701445,84.58,Motorcycle,0,N185,eMBB,1,T1057,2795,73,35,1,15.9080886,1.5535,0.986820185,0.714085143,fog,68.85111864741899,2.0433154339087696,1,fog,26.235439166098946,22.60191360070619,21.142077240898328,22.60191360070619,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,58.0,0.2023
V446,fog,67.84,0.2115,22162256,22.162256,86.37,Sedan,0,N91,eMBB,1,T4611,8872,278,213,1,16.1643835,1.9718,0.703569045,0.69331637,fog,81.05792139386915,2.7681985536042584,1,fog,40.84094445953099,25.8355072163487,23.305957406278047,25.8355072163487,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,67.84,0.2115
V868,fog,58.0,0.2324,6621956,6.621956,85.97,Sedan,0,N248,URLLC,0,T5219,1958,258,181,1,11.04171278,1.9252,0.980598696,0.716683409,fog,58.0,1.9252,1,cloud,25.05511841318435,23.355471467375356,22.826411077033487,22.826411077033487,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,62.06,0.26261199999999996
V801,fog,58.0,0.2162,12158944,12.158944,83.0,SUV,0,N214,URLLC,0,T1143,6944,269,58,1,14.06448382,1.7783,0.706189495,0.72043464,fog,58.0,1.7783,1,cloud,27.127522838192988,22.046574769060822,19.89034861597588,19.89034861597588,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,62.06,0.24430599999999997
V600,vehicle,71.92,0.2164,1095720,1.09572,84.96,SUV,0,N359,mMTC,0,T319,794,172,93,1,13.50446602,2.3816,0.857774427,0.871229098,vehicle,71.92,2.3816,1,vehicle,28.419045437795106,30.603091819772803,32.01347576932336,28.419045437795106,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,66.88560000000001,0.18826800000000002
V850,cloud,72.0,0.1989,17834544,17.834544,87.83,Truck,0,N249,mMTC,0,T3652,4083,166,166,1,12.33264686,2.0855,0.776706188,0.644635659,cloud,72.0,2.0855,1,cloud,38.09283836089569,27.374714829539958,24.696503655558878,24.696503655558878,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.22475699999999998
V266,vehicle,72.0,0.207,8244081,8.244081,87.83,SUV,0,N126,URLLC,0,T9694,6327,169,169,0,11.7191922,1.5457,0.784094962,0.800113905,vehicle,72.0,1.5457,1,cloud,31.842859715707778,28.47377720169308,27.210619021544446,27.210619021544446,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.23390999999999998
V996,vehicle,72.0,0.1967,2707290,2.70729,87.83,Truck,1,N411,mMTC,0,T6012,8130,207,207,1,13.02569103,1.7268,0.775435998,0.845429355,vehicle,72.0,1.7268,1,vehicle,26.446376568254422,27.293594391318244,28.02637095678734,26.446376568254422,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,66.96000000000001,0.171129
V530,cloud,69.2,0.2375,12175853,12.175853,84.38,Sedan,1,N438,eMBB,1,T7220,2929,253,113,1,16.65745822,2.3293,0.955211787,0.648905415,fog,76.25592045938691,2.9476736343012284,1,fog,29.28330739084265,23.800244467570327,21.473129619276655,23.800244467570327,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,69.2,0.2375
V056,fog,72.0,0.1874,18229702,18.229702,84.71,SUV,1,N369,mMTC,0,T3422,6574,276,138,1,12.93921759,1.5393,0.934539778,0.720329557,fog,72.0,1.5393,1,cloud,34.86840216927978,24.78391158889791,22.358945493784745,22.358945493784745,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,77.04,0.211762
V121,vehicle,72.0,0.1892,4260558,4.260558,87.83,Sedan,1,N4,eMBB,0,T10671,7934,130,130,1,14.11274373,2.5479,0.757398,0.814928923,vehicle,72.0,2.5479,1,fog,27.111514690058975,26.866640704464604,27.073499230615575,26.866640704464604,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,72.0,0.1892
V216,cloud,58.0,0.2093,19579032,19.579032,87.12,Motorcycle,0,N88,URLLC,1,T2956,4248,175,155,1,15.21811375,2.0846,0.879617833,0.618551958,fog,69.57277513654539,3.095606725218792,1,fog,33.47349839762502,22.097890914045056,19.934029493130506,22.097890914045056,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,58.0,0.2093
